regcode,sepa,name,name_before_quotes,name_in_quotes,name_after_quotes,without_quotes,regtype,regtype_text,type,type_text,registered,terminated,closed,address,index,addressid,region,city,atvk,reregistration_term,,,,,,,,,,,,,,,,,,,,,,,,,
40203501448,LV58ZZZ40203501448,"SIA ""Latvju Īpašumu Fonds""",SIA,Latvju Īpašumu Fonds,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,14/08/2023,, ,Liepāja,,,,,,,,,,,,," Kuršu iela 27A - 5;3401;111029305;0;100003044;"""";",,,,,,,,,,,,,,,,,,
40003744893,LV63ZZZ40003744893,"SIA ""LARIO""",SIA,LARIO,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,19/05/2005,17/05/2017,L,Rīga,,,,,,,,,,,,, Ernesta Birznieka-Upīša iela 6 - 15,1050,117461553,0,100003003,10000,,,,,,,,,,,,,
40002136963,LV77ZZZ40002136963,"INDIVIDUĀLAIS KOMERSANTS ""AUTOTULKS""",INDIVIDUĀLAIS KOMERSANTS,AUTOTULKS,,0,K,Komercreģistrs,IK,Individuālais komersants,03/06/2008,21/08/2014,L,Olaines nov.,,,,,,,,,,,,, Olaines pag., Jaunolaine, Meža iela 9-32,2127,114768825,100016077,0,808000,,,,,,,,,,,
40103540152,LV84ZZZ40103540152,"Sabiedrība ar ierobežotu atbildību ""MADOLI GROUP""",Sabiedrība ar ierobežotu atbildību,MADOLI GROUP,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,27/04/2012,03/12/2015,L,Daugavpils nov.,,,,,,,,,,,,, Nīcgales pag., Nīcgale, Daugavas iela 9-5,5463,118953408,100015805,0,440276,,,,,,,,,,,
40008072079,LV19ZZZ40008072079,"Mednieku klubs ""Krimūnas""",Mednieku klubs,Krimūnas,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,17/01/2003,, ,Dobeles nov.,,,,,,,,,,,,, Krimūnu pag., Krimūnas, Ziedu iela 4,3719,101567581,100015813,0,460272,,,,,,,,,,,
40008170191,LV65ZZZ40008170191,"""Still running""",,Still running,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,28/12/2010,07/10/2019,L,Carnikavas nov.,,,,,,,,,,,,, Carnikava, Ojāra Vācieša iela 30 - 18,2163,114410535,100015508,0,805200,,,,,,,,,,,,
40008077979,LV90ZZZ40008077979,"""30draugi.lv""",,30draugi.lv,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,21/10/2003,, ,Smiltenes nov.,,,,,,,,,,,,, Smiltenes pag., Kalnamuiža," """"Kalnamuiža 1"""" - 12"";4729;116776534;100016237;0;0941680;",,,,,,,,,,,,,,,,
50103209711,LV63ZZZ50103209711,"Sabiedrība ar ierobežotu atbildību ""TeleGroup""",Sabiedrība ar ierobežotu atbildību,TeleGroup,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,13/01/2009,08/12/2015,L,Ogres nov.,,,,,,,,,,,,, Ogre, Skolas iela 16 - 43,5001,114954741,100015356,100003470,740201,,,,,,,,,,,,
41502032162,,"IK ""AVL-P""",IK,AVL-P,,0,K,Komercreģistrs,IK,Individuālais komersants,02/09/2010,07/05/2012,L,Daugavpils nov.,,,,,,,,,,,,, Skrudalienas pag., Silene," """"Silene 21"""""";5470;103812676;100015805;0;0440286;",,,,,,,,,,,,,,,,
42103009523,LV77ZZZ42103009523,Liepājas rajona Vērgales pagasta l/s tehnikas,,,,,,,,,,,,,,,,,,,,,,,,," mašīnu u.c. darba rīku kopīgas lietošanas kooperatīvā sabiedrība """"DIMANTS UN CO"""""";Liepājas rajona Vērgales pagasta l/s tehnikas"," mašīnu u.c. darba rīku kopīgas lietošanas kooperatīvā sabiedrība;DIMANTS UN CO;"""";0;U;Uzņēmumu reģistra žurnāls;KB;Kooperatīvā sabiedrība;1993-08-19;; ;Pāvilostas nov.", Vērgales pag.,3463,100012391,100016093,0,649600,,,,,,,,,,,
42103009595,LV73ZZZ42103009595,"Dzīvokļu īpašnieku biedrība ""DZINTARS 68""",Dzīvokļu īpašnieku biedrība,DZINTARS 68,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,25/08/1993,, ,Liepāja,,,,,,,,,,,,, Klaipēdas iela 114 - 15,3416,110208630,0,100003044,170000,,,,,,,,,,,,,
40102005121,LV52ZZZ40102005121,"Dordžijeva individuālais uzņēmums zinātniskā komercfirma ""PROGRAM-SERVIS""",Dordžijeva individuālais uzņēmums zinātniskā komercfirma,PROGRAM-SERVIS,,0,U,Uzņēmumu reģistra žurnāls,IND,Individuālais uzņēmums,02/08/1991,, ,Rīga,,,,,,,,,,,,, Pulkveža Brieža iela 3 - 9,1010,113132543,0,100003003,10000,,,,,,,,,,,,,
40008086755,LV12ZZZ40008086755,"Sabiedriska organizācija Atpūtnieku biedrība ""LANGA""",Sabiedriska organizācija Atpūtnieku biedrība,LANGA,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,02/12/2004,18/07/2017,L,Rīga,,,,,,,,,,,,, Ernesta Birznieka-Upīša iela 26 - 25,1050,112729118,0,100003003,10000,,,,,,,,,,,,,
40103740031,LV43ZZZ40103740031,"Sabiedrība ar ierobežotu atbildību ""Spruce Housing""",Sabiedrība ar ierobežotu atbildību,Spruce Housing,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,10/12/2013,08/12/2015,L,Olaines nov.,,,,,,,,,,,,, Olaine, Rūpnīcu iela 4,2114,102679373,100016077,100003567,801009,,,,,,,,,,,,
40203501433,LV75ZZZ40203501433,SIA PURETE,SIA,PURETE,,1,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,14/08/2023,, ,Rīga,,,,,,,,,,,,," Mazā Krūmu iela 9 - 89;1069;114821296;0;100003003;"""";",,,,,,,,,,,,,,,,,,
44102028205,LV23ZZZ44102028205,"IK ""JANA M.""",IK,JANA M.,,0,K,Komercreģistrs,IK,Individuālais komersants,11/01/2007,12/02/2015,L,Valkas nov.,,,,,,,,,,,,, Valkas pag.," """"Seļi"""" 22-13"";4723;100014418;100016286;0;0948800;",,,,,,,,,,,,,,,,,
44102038190,LV88ZZZ44102038190,IK SVA GROUP,IK,SVA GROUP,,1,K,Komercreģistrs,IK,Individuālais komersants,14/08/2018,02/01/2019,L,Strenču nov.,,,,,,,,,,,,, Strenči, Upes iela 3 - 1,4730,110518028,100016245,100003727,941817,,,,,,,,,,,,
49501012829,LV16ZZZ49501012829,"Cēsu rajona Mores pagasta zemnieku saimniecība ""PIĢELEJAS""",Cēsu rajona Mores pagasta zemnieku saimniecība,PIĢELEJAS,,0,U,Uzņēmumu reģistra žurnāls,ZEM,Zemnieku saimniecība,25/06/1992,, ,Siguldas nov.,,,,,,,,,,,,, Mores pag.," """"Piģelejas"""""";2170;103971800;100015380;0;0801666;",,,,,,,,,,,,,,,,,
44102038203,LV28ZZZ44102038203,"IK ""LA LA LA""",IK,LA LA LA,,0,K,Komercreģistrs,IK,Individuālais komersants,31/08/2018,12/11/2018,L,Limbažu nov.,,,,,,,,,,,,, Limbaži, Zāles iela 1 - 39,4001,110666246,100015975,100003358,660201,,,,,,,,,,,,
40002047453,LV92ZZZ40002047453,"Tatjanas Stoļarovas Rīgas individuālais uzņēmums komercfirma ""STB""",Tatjanas Stoļarovas Rīgas individuālais uzņēmums komercfirma,STB,,0,U,Uzņēmumu reģistra žurnāls,IND,Individuālais uzņēmums,01/04/1996,, ,Rīga,,,,,,,,,,,,, Ilūkstes iela 34 - 61,1082,112300085,0,100003003,10000,,,,,,,,,,,,,
40008066513,LV48ZZZ40008066513,Autoskolas sporta klubs,Autoskolas sporta klubs,,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,05/04/2002,, ,Liepāja,,,,,,,,,,,,, Eduarda Tisē iela 46 - 7,3411,116031256,0,100003044,170000,,,,,,,,,,,,,
42102031885,LV81ZZZ42102031885,"IK ""Aleksandra AL""",IK,Aleksandra AL,,0,K,Komercreģistrs,IK,Individuālais komersants,01/11/2005,, ,Liepāja,,,,,,,,,,,,, Katedrāles iela 17 - 10,3414,111047813,0,100003044,170000,,,,,,,,,,,,,
44102038218,LV11ZZZ44102038218,"IK ""CEĻVED""",IK,CEĻVED,,0,K,Komercreģistrs,IK,Individuālais komersants,31/08/2018,03/03/2021,L,Cēsu nov.,,,,,,,,,,,,, Cēsis, Saules iela 19A - 18,4101,115639028,100015774,100003157,420201,,,,,,,,,,,,
40008063220,LV10ZZZ40008063220,"SPORTA KLUBS ""SKIFS""",SPORTA KLUBS,SKIFS,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,06/11/2001,, ,Rīga,,,,,,,,,,,,, Dainas iela 1 - 4,1001,111179334,0,100003003,10000,,,,,,,,,,,,,
41502032478,,"IK ""Oga-D Plus""",IK,Oga-D Plus,,0,K,Komercreģistrs,IK,Individuālais komersants,03/12/2010,20/01/2012,L,Daugavpils,,,,,,,,,,,,, 18. novembra iela 24-3,5401,116722691,0,100003011,50000,,,,,,,,,,,,,
40003377265,,"Sabiedrība ar ierobežotu atbildību ""ANNO 1998""",Sabiedrība ar ierobežotu atbildību,ANNO 1998,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,30/01/1998,13/12/2013,L,Rīga,,,,,,,,,,,,, Tomsona iela 30,1013,102008165,0,100003003,10000,,,,,,,,,,,,,
40008066778,LV71ZZZ40008066778,"""REMIS""",,REMIS,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,15/04/2002,, ,Alūksnes nov.,,,,,,,,,,,,, Alūksne, Tirgotāju iela 5 - 23,4301,115301346,100015694,100003108,360100,,,,,,,,,,,,
42103007734,LV74ZZZ42103007734,"Automobiļu garāžu īpašnieku kooperatīvā sabiedrība ""ZIRŅI""",Automobiļu garāžu īpašnieku kooperatīvā sabiedrība,ZIRŅI,,0,U,Uzņēmumu reģistra žurnāls,KB,Kooperatīvā sabiedrība,05/04/1993,, ,Liepāja,,,,,,,,,,,,, Zirņu iela 3,3401,102629712,0,100003044,170000,,,,,,,,,,,,,
40002105997,LV19ZZZ40002105997,"IK ""Biss J.M.""",IK,Biss J.M.,,0,K,Komercreģistrs,IK,Individuālais komersants,02/09/2004,, ,Jūrmala,,,,,,,,,,,,, Skolas iela 65 - 52,2016,116416578,0,100003036,130000,,,,,,,,,,,,,
40203501429,LV86ZZZ40203501429,SIA Apsergo,SIA,Apsergo,,1,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,14/08/2023,, ,Salaspils nov.,,,,,,,,,,,,, Salaspils," Nometņu iela 38 - 44;2121;117664001;100015485;100003575;"""";",,,,,,,,,,,,,,,,,
44102038222,LV97ZZZ44102038222,"IK ""Bluķa Riharda fizioterapeita privātprakse""",IK,Bluķa Riharda fizioterapeita privātprakse,,0,K,Komercreģistrs,IK,Individuālais komersants,11/09/2018,, ,Limbažu nov.,,,,,,,,,,,,, Limbaži, Jaunatnes iela 4A,4001,106752996,100015975,100003358,660201,,,,,,,,,,,,
45403011149,,"Pilnsabiedrība ""RNS-D un Jēkabpils PMK""",Pilnsabiedrība,RNS-D un Jēkabpils PMK,,0,K,Komercreģistrs,PS,Pilnsabiedrība,30/09/2002,14/05/2008,L,Jēkabpils,,,,,,,,,,,,, Madonas iela 27,5202,101517166,0,100003237,560100,,,,,,,,,,,,,
50008083341,LV75ZZZ50008083341,"Dzīvokļu īpašnieku biedrība ""STABU 77""",Dzīvokļu īpašnieku biedrība,STABU 77,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,12/07/2004,, ,Rīga,,,,,,,,,,,,, Stabu iela 77,1009,101123165,0,100003003,10000,,,,,,,,,,,,,
44101028299,LV57ZZZ44101028299,"Valmieras rajona Ramatas pagasta zemnieku saimniecība ""KĻAVIŅAS""",Valmieras rajona Ramatas pagasta zemnieku saimniecība,KĻAVIŅAS,,0,U,Uzņēmumu reģistra žurnāls,ZEM,Zemnieku saimniecība,12/02/1998,, ,Valmieras nov.,,,,,,,,,,,,, Ramatas pag.," """"Kļaviņas"""""";"""";100014588;100016647;0;0967600;",,,,,,,,,,,,,,,,,
44101028301,LV03ZZZ44101028301,"Valmieras rajona Matīšu pagasta zemnieku saimniecība ""KALNCIEMI""",Valmieras rajona Matīšu pagasta zemnieku saimniecība,KALNCIEMI,,0,U,Uzņēmumu reģistra žurnāls,ZEM,Zemnieku saimniecība,16/02/1998,, ,Valmieras nov.,,,,,,,,,,,,, Matīšu pag.," """"Kalnciemi"""""";4210;101006430;100016647;0;0967170;",,,,,,,,,,,,,,,,,
40003934793,LV86ZZZ40003934793,"SIA ""POSITIVE INTERIORS""",SIA,POSITIVE INTERIORS,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,28/06/2007,03/12/2015,L,Rīga,,,,,,,,,,,,, Vīlandes iela 12-10,1010,113169685,0,100003003,10000,,,,,,,,,,,,,
40003889184,LV17ZZZ40003889184,"SIA ""Proson""",SIA,Proson,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,15/01/2007,03/12/2015,L,Rīga,,,,,,,,,,,,, Vīlandes iela 12-10,1010,113169685,0,100003003,10000,,,,,,,,,,,,,
40003781724,,"SIA ""Bauplan Kapital""",SIA,Bauplan Kapital,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,10/11/2005,04/08/2010,L,Rīga,,,,,,,,,,,,, Mūkusalas iela 101,1004,105547486,0,100003003,10000,,,,,,,,,,,,,
51502032681,,"IK ""Fabertech""",IK,Fabertech,,0,K,Komercreģistrs,IK,Individuālais komersants,04/02/2011,18/07/2012,L,Daugavpils,,,,,,,,,,,,, Tartu iela 10-61,5422,116145257,0,100003011,50000,,,,,,,,,,,,,
41502032711,,"IK ""PK AUTO TOOLS""",IK,PK AUTO TOOLS,,0,K,Komercreģistrs,IK,Individuālais komersants,15/02/2011,17/04/2012,L,Daugavpils,,,,,,,,,,,,, Cialkovska iela 15-46,5410,116690015,0,100003011,50000,,,,,,,,,,,,,
40203501414,LV06ZZZ40203501414,"SIA ""Grigori Grabovoi 1""",SIA,Grigori Grabovoi 1,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,14/08/2023,, ,Rīga,,,,,,,,,,,,," Ojāra Vācieša iela 34;1004;101958150;0;100003003;"""";",,,,,,,,,,,,,,,,,,
48502008291,LV26ZZZ48502008291,"IK ""KITIJA ĀBOMA""",IK,KITIJA ĀBOMA,,0,K,Komercreģistrs,IK,Individuālais komersants,06/09/2004,, ,Dobeles nov.,,,,,,,,,,,,, Dobele, Krišjāņa Valdemāra iela 2 - 17,3701,115548753,100015813,100003198,460100,,,,,,,,,,,,
40008241916,LV95ZZZ40008241916,"""Ievkalni""",,Ievkalni,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,01/09/2015,, ,Saldus nov.,,,,,,,,,,,,, Ezeres pag.," """"Ievkalni"""" - 7"";3896;116851568;100016204;0;0840248;",,,,,,,,,,,,,,,,,
41502032730,,"IK ""Beibuks""",IK,Beibuks,,0,K,Komercreģistrs,IK,Individuālais komersants,18/02/2011,28/11/2012,L,Daugavpils nov.,,,,,,,,,,,,, Naujenes pag., Viļuši," """"Viļuši 4"""""";5462;104390171;100015805;0;0440274;",,,,,,,,,,,,,,,,
40002074894,LV71ZZZ40002074894,"A.Sauša Jūrmalas pilsētas daudznozaru individuālais uzņēmums ""KAVERS""",A.Sauša Jūrmalas pilsētas daudznozaru individuālais uzņēmums,KAVERS,,0,U,Uzņēmumu reģistra žurnāls,IND,Individuālais uzņēmums,16/07/1998,, ,Jūrmala,,,,,,,,,,,,, Slokas iela 63 k-2 - 4,2015,111063756,0,100003036,130000,,,,,,,,,,,,,
40002106206,LV02ZZZ40002106206,"IK ""ABARIŅA""",IK,ABARIŅA,,0,K,Komercreģistrs,IK,Individuālais komersants,10/09/2004,, ,Rīga,,,,,,,,,,,,, Mežciema iela 26 - 5,1079,112826160,0,100003003,10000,,,,,,,,,,,,,
44102038237,LV80ZZZ44102038237,IK ROLTA,IK,ROLTA,,1,K,Komercreģistrs,IK,Individuālais komersants,12/10/2018,24/01/2019,L,Strenču nov.,,,,,,,,,,,,, Strenči, Jāņa Ziemeļnieka iela 7,4730,101199507,100016245,100003727,941817,,,,,,,,,,,,
44102038241,LV69ZZZ44102038241,"IK ""PATT""",IK,PATT,,0,K,Komercreģistrs,IK,Individuālais komersants,16/10/2018,09/03/2022,L,Cēsu nov.,,,,,,,,,,,,, Cēsis, Ezera iela 28,4101,101581037,100015774,100003157,420201,,,,,,,,,,,,
50203501401,LV04ZZZ50203501401,SIA Gloria Services,SIA,Gloria Services,,1,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,14/08/2023,, ,Rīga,,,,,,,,,,,,," Elizabetes iela 17 - 4A;1010;117417317;0;100003003;"""";",,,,,,,,,,,,,,,,,,
40102010796,LV87ZZZ40102010796,"Zeltiņa individuālais uzņēmums ""ZELTIŅŠ UN CO""",Zeltiņa individuālais uzņēmums,ZELTIŅŠ UN CO,,0,U,Uzņēmumu reģistra žurnāls,IND,Individuālais uzņēmums,31/01/1992,, ,Rīga,,,,,,,,,,,,, Hipokrāta iela 23 - 18,1079,111603381,0,100003003,10000,,,,,,,,,,,,,
41502032798,,"IK ""Helēna Macegore""",IK,Helēna Macegore,,0,K,Komercreģistrs,IK,Individuālais komersants,08/03/2011,07/05/2012,L,Daugavpils,,,,,,,,,,,,, Tukuma iela 1-37,5417,116171973,0,100003011,50000,,,,,,,,,,,,,
40008183340,LV62ZZZ40008183340,"Seno deju grupa ""Ballare""",Seno deju grupa,Ballare,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,15/09/2011,, ,Rīga,,,,,,,,,,,,, Kandavas iela 8 - 29,1083,112502351,0,100003003,10000,,,,,,,,,,,,,
40008082912,LV80ZZZ40008082912,"""Journalists Initiative""",,Journalists Initiative,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,19/06/2004,30/09/2019,L,Rīga,,,,,,,,,,,,, Lāčplēša iela 54 - 25,1011,113001542,0,100003003,10000,,,,,,,,,,,,,
41502032868,,"IK ""MARTA elpro""",IK,MARTA elpro,,0,K,Komercreģistrs,IK,Individuālais komersants,07/04/2011,27/12/2012,L,Daugavpils,,,,,,,,,,,,, Rīgas iela 52-5,5401,112046776,0,100003011,50000,,,,,,,,,,,,,
40003937249,LV25ZZZ40003937249,"Sabiedrība ar ierobežotu atbildību ""GG Audio""",Sabiedrība ar ierobežotu atbildību,GG Audio,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,06/07/2007,03/12/2015,L,Rīga,,,,,,,,,,,,, Drustu iela 6-1,1002,111705825,0,100003003,10000,,,,,,,,,,,,,
41502032815,,"IK ""AIG-VELO""",IK,AIG-VELO,,0,K,Komercreģistrs,IK,Individuālais komersants,18/03/2011,10/05/2012,L,Aglonas nov.,,,,,,,,,,,,, Aglonas pag., Bēšoni," """"Gaivas"""""";5304;105745118;100015645;0;0604342;",,,,,,,,,,,,,,,,
41502033045,,"IK ""Kobrastone""",IK,Kobrastone,,0,K,Komercreģistrs,IK,Individuālais komersants,24/05/2011,19/09/2012,L,Daugavpils,,,,,,,,,,,,, Tartu iela 15-31,5422,116114882,0,100003011,50000,,,,,,,,,,,,,
40002180139,LV71ZZZ40002180139,IK Vasilijs Bogdanovs,IK,Vasilijs Bogdanovs,,1,K,Komercreģistrs,IK,Individuālais komersants,26/06/2017,, ,Ogres nov.,,,,,,,,,,,,, Ogre, Tīnūžu iela 5 - 57,5001,114274480,100015356,100003470,740201,,,,,,,,,,,,
41502033064,,"IK ""TALEJA""",IK,TALEJA,,0,K,Komercreģistrs,IK,Individuālais komersants,31/05/2011,13/08/2012,L,Daugavpils,,,,,,,,,,,,, Valkas iela 7A,5417,102581885,0,100003011,50000,,,,,,,,,,,,,
40203501397,LV77ZZZ40203501397,"Sabiedrība ar ierobežotu atbildību ""Evelskog""",Sabiedrība ar ierobežotu atbildību,Evelskog,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,14/08/2023,, ,Dobeles nov.,,,,,,,,,,,,, Dobele," Zaļā iela 13 - 63;3701;115544996;100016622;100003198;"""";",,,,,,,,,,,,,,,,,
41502033115,,"IK ""AVIELS""",IK,AVIELS,,0,K,Komercreģistrs,IK,Individuālais komersants,17/06/2011,28/12/2012,L,Daugavpils,,,,,,,,,,,,, Kandavas iela 4A-37,5401,116263780,0,100003011,50000,,,,,,,,,,,,,
49501009208,LV07ZZZ49501009208,"Vaives pagasta zemnieku saimniecība ""LEJAS KOZAKAS""",Vaives pagasta zemnieku saimniecība,LEJAS KOZAKAS,,0,U,Uzņēmumu reģistra žurnāls,ZEM,Zemnieku saimniecība,10/04/1992,03/12/2015,L,Cēsu nov.,,,,,,,,,,,,, Vaives pag.," """"Lejas Kozakas"""""";4136;102883443;100015774;0;0429000;",,,,,,,,,,,,,,,,,
40003922737,LV66ZZZ40003922737,PS Būvapvienība,PS,Būvapvienība,,1,K,Komercreģistrs,PS,Pilnsabiedrība,14/05/2007,28/06/2017,L,Rīga,,,,,,,,,,,,, Baltezera iela 5 - 55,1024,111909726,0,100003003,10000,,,,,,,,,,,,,
40203501382,LV94ZZZ40203501382,"SIA ""LILIBERTS""",SIA,LILIBERTS,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,14/08/2023,, ,Aizkraukles nov.,,,,,,,,,,,,, Aizkraukle," Jaunceltnes iela 51 - 8;5101;115428000;100016630;100003077;"""";",,,,,,,,,,,,,,,,,
40003556087,LV87ZZZ40003556087,"SIA ""ASTRA INK""",SIA,ASTRA INK,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,01/08/2001,04/12/2015,L,Rīga,,,,,,,,,,,,, Ziemeļblāzmas iela 36,1015,102030544,0,100003003,10000,,,,,,,,,,,,,
47103001563,LV14ZZZ47103001563,"SIA ""SPĀRE R""",SIA,SPĀRE R,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,24/02/1993,20/04/2017,L,Rēzeknes nov.,,,,,,,,,,,,, Maltas pag., Malta, Andrupenes iela 29,4630,101324470,100016132,0,787000,,,,,,,,,,,
40003993443,,"""ĶEGUMA METĀLS"" SIA",,ĶEGUMA METĀLS,SIA,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,15/02/2008,27/03/2012,L,Ķeguma nov.,,,,,,,,,,,,, Tomes pag.," """"Priedes"""""";5020;102763648;100015348;0;0741029;",,,,,,,,,,,,,,,,,
47402000451,LV53ZZZ47402000451,"Rozentāla amatnieku uzņēmums ""AUGŠZEME""",Rozentāla amatnieku uzņēmums,AUGŠZEME,,0,U,Uzņēmumu reģistra žurnāls,IND,Individuālais uzņēmums,26/08/1991,04/09/2018,L,Ogres nov.,,,,,,,,,,,,, Ogresgala pag.," """"Augšjaunzemji"""""";"""";100013102;100015356;0;0740280;",,,,,,,,,,,,,,,,,
40103270065,LV70ZZZ40103270065,"Sabiedrība ar ierobežotu atbildību ""AJF""",Sabiedrība ar ierobežotu atbildību,AJF,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,22/01/2010,12/02/2015,L,Rīga,,,,,,,,,,,,, Daugavmalas iela 11,1063,103679561,0,100003003,10000,,,,,,,,,,,,,
42102017951,LV36ZZZ42102017951,A.Janča individuālais uzņēmums,A.Janča individuālais uzņēmums,,,0,U,Uzņēmumu reģistra žurnāls,IND,Individuālais uzņēmums,12/08/1994,18/07/2017,L,Pāvilostas nov.,,,,,,,,,,,,, Sakas pag., Ulmale," """"Zālītes"""""";3466;103355238;100016093;0;0641486;",,,,,,,,,,,,,,,,
42102006271,LV49ZZZ42102006271,"Katlas frizētava ""LAILA""",Katlas frizētava,LAILA,,0,U,Uzņēmumu reģistra žurnāls,IND,Individuālais uzņēmums,20/12/1991,18/07/2017,L,Liepāja,,,,,,,,,,,,, Raiņa iela 30 - 10,3401,115241647,0,100003044,170000,,,,,,,,,,,,,
45403013192,,"Sabiedrība ar ierobežotu atbildību ""Plantago""",Sabiedrība ar ierobežotu atbildību,Plantago,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,08/04/2004,03/04/2008,L,Jēkabpils rajons,,,,,,,,,,,,, Salas pagasts, Ošāni, Ošānu iela 8-4,5230,111115673,0,0,568600,,,,,,,,,,,
48502008342,LV07ZZZ48502008342,"IK ""LARISA BATALOVA""",IK,LARISA BATALOVA,,0,K,Komercreģistrs,IK,Individuālais komersants,14/09/2004,, ,Dobeles nov.,,,,,,,,,,,,, Dobele, Jāņa Čakstes iela 15 - 45,3701,115551278,100015813,100003198,460100,,,,,,,,,,,,
42102032058,LV66ZZZ42102032058,"IK ""DEIMANTS""",IK,DEIMANTS,,0,K,Komercreģistrs,IK,Individuālais komersants,21/12/2005,07/10/2014,L,Liepāja,,,,,,,,,,,,, Eduarda Tisē iela 77-10,3407,116024628,0,100003044,170000,,,,,,,,,,,,,
41201009121,LV62ZZZ41201009121,"Skrundas pilsētas ar lauku teritoriju zemnieku saimniecība ""JAUNLĪŅI""",Skrundas pilsētas ar lauku teritoriju zemnieku saimniecība,JAUNLĪŅI,,0,U,Uzņēmumu reģistra žurnāls,ZEM,Zemnieku saimniecība,11/12/1997,17/05/2017,L,Skrundas nov.,,,,,,,,,,,,, Skrundas pag.," """"Jaunlīņi"""""";6209;100012012;100016220;0;0621029;",,,,,,,,,,,,,,,,,
680100172,,"Ludzas rajona Līdumnieku pagasta zemnieku saimniecība ""STRAUMES""",Ludzas rajona Līdumnieku pagasta zemnieku saimniecība,STRAUMES,,0,U,Uzņēmumu reģistra žurnāls,ZEM,Zemnieku saimniecība,11/08/1992,29/07/2005,L,Ludzas rajons,,,,,,,,,,,,, Līdumnieku pagasts, Spirki,5719,100151350,0,0,684966,,,,,,,,,,,,
680100176,,"Ludzas rajona Mērdzenes pagasta zemnieku saimniecība ""PŪRA MOLA""",Ludzas rajona Mērdzenes pagasta zemnieku saimniecība,PŪRA MOLA,,0,U,Uzņēmumu reģistra žurnāls,ZEM,Zemnieku saimniecība,14/08/1992,31/08/2005,L,Ludzas rajons,,,,,,,,,,,,, Mērdzenes pagasts, Diervanīši,5726,100153081,0,0,687200,,,,,,,,,,,,
42102020400,LV67ZZZ42102020400,"Saakjana individuālais uzņēmums ""OGLES""",Saakjana individuālais uzņēmums,OGLES,,0,U,Uzņēmumu reģistra žurnāls,IND,Individuālais uzņēmums,22/03/1995,, ,Liepāja,,,,,,,,,,,,, Cieceres iela 33/37 - 36,3407,111108748,0,100003044,170000,,,,,,,,,,,,,
680100177,,"Ludzas rajona Ciblas pagasta zemnieku saimniecība ""APVĀRŠŅI""",Ludzas rajona Ciblas pagasta zemnieku saimniecība,APVĀRŠŅI,,0,U,Uzņēmumu reģistra žurnāls,ZEM,Zemnieku saimniecība,14/08/1992,02/08/2005,L,Ludzas rajons,,,,,,,,,,,,, Ciblas pagasts, Kondrati," """"Apvāršņi"""""";5709;100148963;0;0;0684948;",,,,,,,,,,,,,,,,
51503006031,LV42ZZZ51503006031,"SIA ""Barts R""",SIA,Barts R,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,01/12/1992,27/10/2021,L,Rīga,,,,,,,,,,,,, Bieķensalas iela 21,1004,101820811,0,100003003,10000,,,,,,,,,,,,,
